timestamp,ax,ay,az,gx,gy,gz,label
89112,-0.25,1.20,-0.31,-13.35,-145.90,36.88,1
89122,-0.19,1.21,-0.27,-13.57,-152.24,29.22,1
89132,-0.12,1.24,-0.25,-15.40,-151.09,27.16,1
89142,-0.03,1.25,-0.25,-17.48,-144.08,30.77,1
89152,0.00,1.24,-0.25,-19.31,-130.14,39.41,1
89162,-0.04,1.19,-0.29,-19.95,-116.50,49.11,1
89172,-0.03,1.13,-0.36,-17.98,-107.95,55.54,1
89182,0.06,1.09,-0.44,-11.71,-100.12,60.86,1
89192,0.19,1.05,-0.51,1.16,-83.08,66.76,1
89202,0.26,1.02,-0.53,19.92,-56.19,73.17,1
89212,0.17,0.98,-0.35,39.13,-40.43,76.78,1
89222,0.08,0.97,0.11,43.35,-80.99,72.85,1
89232,0.12,1.00,0.12,23.32,-142.48,65.60,1
89242,0.04,0.98,-0.02,4.04,-141.80,59.56,1
89252,-0.01,0.96,-0.09,-2.63,-123.74,50.27,1
89262,0.09,0.97,-0.13,2.53,-115.43,42.22,1
89272,0.11,0.97,-0.12,13.89,-93.32,38.43,1
89282,0.11,0.98,-0.04,23.74,-57.75,33.26,1
89292,0.10,1.01,0.03,26.41,-23.76,25.40,1
89302,0.07,1.02,0.03,22.69,4.44,17.11,1
89312,0.05,0.99,-0.02,17.43,28.98,9.31,1
89322,0.09,0.92,-0.07,14.16,51.24,2.62,1
89332,0.19,0.85,-0.13,13.27,68.35,-0.70,1
89342,0.32,0.80,-0.18,14.11,78.31,0.98,1
89352,0.45,0.80,-0.25,14.87,83.80,7.55,1
89362,0.59,0.80,-0.32,14.76,89.19,18.85,1
89372,0.68,0.85,-0.39,15.63,84.83,31.89,1
89382,0.50,0.93,-0.37,15.84,67.46,41.06,1
89392,0.19,0.94,-0.31,10.30,39.47,38.53,1
89402,-0.02,0.84,-0.20,-1.30,6.89,23.06,1
89412,-0.10,0.68,-0.11,-16.11,-26.08,3.26,1
89422,-0.10,0.51,-0.07,-26.08,-45.69,-14.08,1
89432,-0.00,0.34,-0.06,-26.94,-40.80,-26.32,1
89442,0.69,0.13,-0.17,-13.85,-7.07,-26.61,1
89452,1.58,0.08,0.11,13.84,50.17,6.62,1
89462,1.94,0.36,0.47,18.64,50.27,65.59,1
89472,1.93,1.22,0.23,-0.63,68.08,128.85,1
89482,0.46,1.95,0.05,-5.76,105.02,159.02,1
89492,-1.12,2.00,-0.26,-13.78,85.16,106.20,1
89502,-1.01,1.97,-0.72,-15.05,37.61,18.67,1
89512,-0.54,1.72,-0.85,7.22,27.13,-36.55,1
89522,-0.57,1.37,-0.60,32.89,26.87,-55.92,1
89532,-0.64,1.14,-0.40,40.85,-6.59,-68.05,1
89542,-0.48,0.96,-0.30,31.51,-52.59,-77.63,1
89552,-0.16,0.77,-0.35,16.10,-89.93,-75.44,1
89562,0.16,0.65,-0.53,9.14,-95.24,-57.70,1
89572,0.32,0.69,-0.75,18.20,-69.63,-30.75,1
89582,0.29,0.98,-0.78,39.53,-35.40,-6.52,1
89592,0.25,1.36,-0.38,53.28,-36.83,10.66,1
89602,0.13,1.64,-0.10,43.67,-68.60,18.94,1
89612,-0.06,1.78,0.06,25.19,-69.45,7.51,1
89622,0.02,1.73,0.09,7.73,-47.11,-20.58,1
89632,0.29,1.45,0.07,-1.69,-4.27,-45.72,1
89642,0.24,1.16,-0.05,-5.69,50.10,-56.39,1
89652,0.15,1.07,-0.27,-5.40,92.75,-60.39,1
89662,0.15,1.09,-0.42,-0.19,123.44,-59.83,1
89672,0.10,1.11,-0.42,3.98,135.68,-57.27,1
89682,0.07,1.10,-0.35,2.40,117.63,-56.92,1
89692,0.09,1.07,-0.33,-2.90,82.20,-58.14,1
89702,0.12,1.03,-0.34,-5.19,53.24,-58.49,1
89712,0.11,0.98,-0.33,-3.47,34.66,-56.94,1
89722,0.14,0.95,-0.32,0.63,19.02,-53.96,1
89732,0.15,0.94,-0.32,6.34,3.05,-50.29,1
89742,0.14,0.95,-0.28,11.74,-10.92,-47.52,1
89752,0.15,0.97,-0.24,14.47,-21.09,-46.01,1
89762,0.15,0.96,-0.22,13.82,-29.68,-44.87,1
89772,0.17,0.94,-0.24,11.84,-37.55,-44.09,1
89782,0.19,0.94,-0.28,11.11,-39.86,-43.13,1
89792,0.17,0.96,-0.30,12.82,-35.32,-42.39,1
89802,0.17,0.98,-0.31,15.78,-25.47,-43.37,1
89812,0.18,1.01,-0.30,18.63,-11.80,-45.20,1
89822,0.18,1.03,-0.28,20.63,1.31,-47.94,1
89832,0.21,1.05,-0.25,21.11,11.73,-51.33,1
89842,0.24,1.06,-0.21,19.68,18.78,-53.63,1
89852,0.25,1.07,-0.19,16.64,23.18,-54.53,1
89862,0.24,1.09,-0.19,12.69,26.10,-55.02,1
89872,0.22,1.09,-0.20,9.00,29.05,-55.52,1
89882,0.18,1.08,-0.22,6.56,33.05,-56.77,1
89892,0.17,1.07,-0.24,5.85,38.57,-58.56,1
89902,0.18,1.04,-0.24,6.06,45.85,-59.17,1
89912,0.16,1.02,-0.24,6.43,54.43,-58.68,1
89922,0.16,0.99,-0.24,5.80,61.08,-57.56,1
89932,0.16,0.97,-0.23,3.89,64.67,-55.18,1
89942,0.16,0.96,-0.24,0.98,66.71,-52.11,1
89952,0.16,0.96,-0.25,-2.40,67.29,-49.15,1
89962,0.18,0.97,-0.26,-5.50,66.01,-45.76,1
89972,0.19,0.98,-0.29,-8.07,64.60,-41.13,1
89982,0.19,1.01,-0.33,-9.45,65.28,-36.15,1
89992,0.18,1.03,-0.36,-8.36,63.15,-32.44,1
90002,0.18,1.04,-0.36,-5.38,52.98,-30.12,1
90012,0.18,1.04,-0.34,-3.53,35.84,-28.52,1
90022,0.19,1.03,-0.32,-3.77,17.23,-27.33,1
90032,0.21,1.01,-0.29,-6.13,-0.44,-25.95,1
90042,0.22,1.00,-0.27,-9.92,-15.28,-23.86,1
90052,0.22,0.98,-0.26,-13.73,-25.77,-21.24,1
90062,0.22,0.97,-0.25,-15.91,-31.88,-18.49,1
90072,0.21,0.98,-0.25,-16.72,-35.08,-16.25,1
90082,0.20,0.99,-0.25,-15.98,-32.16,-14.63,1
90092,0.19,0.99,-0.25,-13.92,-25.15,-13.97,1
90102,0.19,1.00,-0.26,-10.76,-16.93,-14.08,1
90112,0.18,1.00,-0.25,-6.76,-7.27,-14.15,1
90122,0.19,1.01,-0.24,-2.60,1.79,-14.07,1
90132,0.17,1.02,-0.22,0.80,12.47,-13.51,1
90142,0.08,1.03,-0.22,3.47,19.76,-14.75,1
90152,0.09,1.04,-0.22,5.74,21.32,-18.68,1
90162,0.10,1.02,-0.21,6.98,15.53,-21.04,1
90172,0.05,1.00,-0.20,6.95,6.20,-22.51,1
90182,0.03,1.00,-0.20,6.11,-0.05,-25.34,1
90192,0.03,1.00,-0.20,4.44,-9.27,-27.27,1
90202,0.03,1.00,-0.23,2.61,-19.60,-28.44,1
90212,0.03,1.01,-0.25,1.91,-27.66,-29.27,1
90222,0.03,1.02,-0.25,2.19,-34.14,-29.95,1
90232,0.04,1.02,-0.25,2.26,-38.08,-30.73,1
90242,0.06,1.03,-0.23,1.63,-39.44,-30.95,1
90252,0.07,1.02,-0.24,0.59,-38.14,-30.91,1
90262,0.06,1.03,-0.26,0.63,-34.06,-31.10,1
90272,0.06,1.05,-0.27,1.98,-29.31,-31.89,1
90282,0.06,1.05,-0.28,4.51,-25.04,-32.60,1
90292,0.07,1.04,-0.28,7.38,-22.05,-32.82,1
90302,0.07,1.03,-0.28,10.64,-18.15,-32.80,1
90312,0.08,1.03,-0.26,13.25,-12.91,-32.63,1
90322,0.09,1.02,-0.25,15.44,-5.43,-32.28,1
90332,0.10,1.02,-0.24,17.12,5.20,-31.92,1
90342,0.12,1.05,-0.24,18.43,14.97,-31.79,1
90352,0.14,1.12,-0.25,19.65,22.47,-31.37,1
90362,0.15,1.18,-0.24,20.10,25.65,-31.21,1
90372,0.16,1.21,-0.21,18.46,25.74,-31.66,1
90382,0.18,1.22,-0.17,14.56,28.50,-31.62,1
90392,0.20,1.20,-0.15,9.73,35.64,-29.63,1
90402,0.19,1.15,-0.13,4.85,42.64,-25.24,1
90412,0.16,1.08,-0.10,1.12,44.40,-18.85,1
90422,0.10,1.05,0.09,-2.52,37.53,-11.21,1
90432,0.08,1.04,0.36,-17.92,-0.13,-4.28,1
90442,0.10,1.03,0.14,-38.66,-39.02,2.57,1
90452,0.07,1.03,-0.04,-44.06,-38.51,10.00,1
90462,0.06,1.01,-0.11,-38.10,-25.82,16.13,1
90472,0.06,1.02,-0.11,-29.21,-17.69,21.70,1
90482,0.05,1.03,-0.08,-23.14,-18.67,26.94,1
90492,0.03,1.03,-0.01,-23.11,-30.17,30.85,1
90502,-0.00,1.01,0.03,-30.24,-49.73,32.97,1
90512,-0.01,1.00,-0.01,-41.11,-70.32,33.18,1
90522,0.01,0.97,-0.10,-49.80,-83.34,33.11,1
90532,0.02,0.93,-0.20,-53.04,-86.57,34.03,1
90542,0.04,0.92,-0.28,-50.07,-85.87,35.72,1
90552,0.05,0.95,-0.31,-42.69,-93.44,38.59,1
90562,0.08,1.01,-0.29,-35.19,-108.34,43.32,1
90572,0.07,1.08,-0.27,-30.93,-122.04,49.76,1
90582,0.06,1.16,-0.27,-29.33,-132.12,56.00,1
90592,0.04,1.24,-0.28,-28.27,-138.73,61.85,1
90602,0.02,1.29,-0.28,-26.51,-144.80,67.05,1
90612,0.02,1.29,-0.29,-23.55,-154.97,71.75,1
90622,0.06,1.26,-0.33,-17.66,-166.79,76.90,1
90632,0.13,1.22,-0.37,-6.66,-172.40,82.34,1
90642,0.22,1.20,-0.38,9.37,-162.80,89.79,1
90652,0.14,1.24,-0.23,25.45,-148.46,98.74,1
90662,-0.07,1.30,-0.07,31.05,-156.47,100.69,1
90672,-0.18,1.33,-0.00,25.24,-166.73,91.73,1
90682,-0.21,1.30,-0.02,15.71,-160.34,77.99,1
90692,-0.18,1.22,-0.06,9.53,-146.73,64.60,1
90702,-0.12,1.14,-0.08,9.15,-125.02,53.82,1
90712,-0.11,1.07,-0.06,12.40,-92.41,44.98,1
90722,-0.14,1.04,-0.03,15.88,-48.05,35.50,1
90732,-0.11,1.03,-0.03,17.39,-5.73,25.15,1
90742,-0.07,0.99,-0.07,17.47,24.15,17.30,1
90752,-0.05,0.95,-0.13,17.49,43.24,11.18,1
90762,-0.01,0.89,-0.16,18.36,52.50,6.53,1
90772,0.02,0.84,-0.16,18.91,54.54,4.35,1
90782,0.04,0.80,-0.15,17.81,51.88,3.43,1
90792,0.05,0.77,-0.14,15.09,47.15,2.51,1
90802,0.06,0.75,-0.14,12.52,44.63,1.18,1
90812,0.11,0.71,-0.16,11.58,43.76,0.07,1
90822,0.20,0.68,-0.18,12.76,43.40,0.46,1
90832,0.31,0.68,-0.21,15.66,44.74,3.31,1
90842,0.38,0.71,-0.23,19.52,47.18,8.82,1
90852,0.41,0.76,-0.17,21.43,44.99,14.83,1
90862,0.44,0.81,-0.08,18.07,31.76,19.60,1
90872,0.54,0.88,0.01,9.89,9.31,23.88,1
90882,0.55,0.89,0.07,-0.56,-11.64,27.53,1
90892,0.46,0.82,0.11,-11.68,-17.98,26.56,1
90902,0.31,0.75,0.19,-25.98,-8.18,24.85,1
90912,0.36,0.66,0.28,-45.50,11.03,9.88,1
90922,0.81,0.45,0.03,-62.46,26.27,-4.71,1
90932,1.81,0.26,-0.25,-56.63,52.67,12.57,1
90942,2.00,0.41,-0.01,-39.21,78.47,67.43,1
90952,1.77,0.93,-0.04,-42.94,97.30,128.34,1
90962,0.26,1.42,0.01,-51.40,103.89,150.96,1
90972,-0.92,1.58,-0.36,-52.36,43.51,102.10,1
90982,-0.92,1.42,-0.80,-29.19,14.93,34.27,1
90992,-0.62,1.28,-0.76,-2.88,26.21,-6.90,1
91002,-0.31,1.13,-0.79,6.73,6.66,-22.18,1
91012,0.15,1.01,-0.95,8.98,-13.68,-22.34,1
91022,0.42,0.92,-1.09,14.10,-9.51,2.79,1
91032,0.23,0.83,-1.16,22.85,-6.75,36.80,1
91042,0.08,0.76,-1.15,33.77,-38.22,57.19,1
91052,0.05,0.79,-1.06,49.11,-73.34,65.35,1
91062,-0.06,0.93,-0.97,69.01,-91.12,64.88,1
91072,-0.04,1.36,0.11,85.82,-125.61,54.85,1
91082,0.18,1.97,1.03,63.48,-239.62,42.60,1
91092,0.13,2.00,0.95,46.11,-203.11,16.66,1
91102,0.08,1.71,0.71,22.20,-15.52,-22.31,1
91112,0.25,1.19,0.18,-8.92,89.56,-43.31,1
91122,0.37,0.95,-0.22,-23.55,107.31,-36.02,1
91132,0.34,0.99,-0.50,-24.06,122.55,-19.58,1
91142,0.25,1.09,-0.69,-16.63,146.86,-8.08,1
91152,0.18,1.12,-0.71,-4.35,150.73,-4.12,1
91162,0.21,1.11,-0.59,6.02,132.05,-7.31,1
91172,0.24,1.13,-0.44,10.37,91.36,-13.52,1
91182,0.20,1.19,-0.34,8.85,47.05,-20.81,1
91192,0.20,1.15,-0.34,3.86,22.32,-28.92,1
91202,0.27,1.05,-0.42,0.24,15.64,-33.79,1
91212,0.34,0.98,-0.52,1.46,12.62,-32.66,1
91222,0.33,0.99,-0.58,7.79,8.02,-28.73,1
