timestamp,ax,ay,az,gx,gy,gz,label
210120,0.44,0.93,-0.30,9.29,-1.02,19.22,1
210130,0.44,0.93,-0.30,11.50,-1.43,22.72,1
210140,0.44,0.93,-0.30,10.44,-1.32,20.07,1
210150,0.44,0.93,-0.30,9.88,-1.46,19.59,1
210160,0.44,0.93,-0.30,10.50,-1.63,21.41,1
210170,0.44,0.93,-0.30,9.95,-1.52,20.54,1
210180,0.44,0.93,-0.30,10.77,-1.72,21.94,1
210190,0.44,0.93,-0.30,10.26,-1.50,21.06,1
210200,0.44,0.93,-0.30,10.08,-1.50,20.30,1
210210,0.44,0.93,-0.30,9.47,-1.34,19.72,1
210220,0.44,0.93,-0.30,10.44,-0.90,22.20,1
210230,0.44,0.93,-0.30,10.07,-1.26,21.00,1
210240,0.44,0.93,-0.29,10.19,-1.40,21.57,1
210250,0.44,0.93,-0.30,8.94,-1.29,19.11,1
210260,0.43,0.93,-0.30,8.02,-1.11,17.14,1
210270,0.43,0.92,-0.30,7.53,-1.25,15.85,1
210280,0.44,0.92,-0.31,8.47,-1.68,16.48,1
210290,0.45,0.93,-0.31,7.73,-1.37,15.36,1
210300,0.44,0.94,-0.31,7.22,-1.14,14.98,1
210310,0.45,0.94,-0.30,6.95,-1.36,14.47,1
210320,0.45,0.93,-0.30,7.18,-1.11,15.33,1
210330,0.44,0.93,-0.30,7.63,-1.08,16.04,1
210340,0.44,0.93,-0.30,7.53,-0.92,16.20,1
210350,0.43,0.93,-0.29,7.62,-0.77,16.77,1
210360,0.44,0.92,-0.29,8.31,-0.78,17.85,1
210370,0.45,0.93,-0.29,8.84,-0.89,19.07,1
210380,0.45,0.94,-0.29,8.48,-0.89,18.40,1
210390,0.45,0.93,-0.29,8.76,-0.92,18.58,1
210400,0.44,0.93,-0.29,7.84,-0.95,16.42,1
210410,0.43,0.93,-0.30,6.82,-1.21,14.19,1
210420,0.44,0.93,-0.30,7.33,-0.83,15.91,1
210430,0.45,0.93,-0.30,7.44,-0.97,15.85,1
210440,0.45,0.93,-0.30,7.30,-1.16,15.52,1
210450,0.44,0.92,-0.30,7.42,-0.71,15.59,1
210460,0.44,0.92,-0.30,7.25,-0.43,15.60,1
210470,0.44,0.92,-0.30,7.97,-0.87,16.95,1
210480,0.44,0.93,-0.31,6.87,-0.95,14.94,1
210490,0.44,0.94,-0.31,5.17,-0.85,11.71,1
210500,0.44,0.94,-0.30,5.69,-0.76,13.63,1
210510,0.43,0.94,-0.30,6.14,-0.44,14.75,1
210520,0.43,0.94,-0.30,4.10,-0.47,10.79,1
210530,0.43,0.94,-0.30,3.76,-0.52,9.78,1
210540,0.44,0.93,-0.30,4.61,-0.92,10.65,1
210550,0.43,0.92,-0.30,5.89,-1.13,13.33,1
210560,0.44,0.92,-0.30,7.78,-1.32,16.98,1
210570,0.44,0.92,-0.30,8.14,-1.02,17.97,1
210580,0.44,0.93,-0.30,8.75,-0.92,19.17,1
210590,0.45,0.94,-0.30,6.66,-1.33,15.01,1
210600,0.45,0.93,-0.30,7.77,-1.02,17.27,1
210610,0.44,0.93,-0.30,6.07,-1.02,13.85,1
210620,0.44,0.93,-0.30,5.89,-1.03,13.39,1
210630,0.44,0.93,-0.30,5.50,-1.19,12.37,1
210640,0.44,0.93,-0.31,4.66,-1.41,10.37,1
210650,0.45,0.92,-0.31,4.77,-1.34,10.39,1
210660,0.45,0.93,-0.31,4.40,-1.54,9.38,1
210670,0.45,0.92,-0.30,4.50,-1.38,9.93,1
210680,0.45,0.92,-0.30,3.11,-0.96,7.84,1
210690,0.45,0.92,-0.30,3.32,-1.04,8.00,1
210700,0.43,0.93,-0.30,3.92,-0.91,9.23,1
210710,0.43,0.93,-0.30,5.27,-0.49,12.56,1
210720,0.44,0.93,-0.29,5.92,-0.39,13.95,1
210730,0.43,0.93,-0.30,3.65,-0.48,9.27,1
210740,0.44,0.92,-0.30,2.44,-0.52,6.85,1
210750,0.45,0.92,-0.32,5.27,-0.68,11.71,1
210760,0.44,0.92,-0.32,0.63,-0.31,3.94,1
210770,0.44,0.93,-0.32,0.52,-0.21,3.82,1
210780,0.44,0.93,-0.31,1.91,-0.60,5.85,1
210790,0.44,0.93,-0.31,2.53,-0.54,7.26,1
210800,0.44,0.93,-0.31,3.21,0.11,9.22,1
210810,0.44,0.92,-0.31,2.43,0.22,7.36,1
210820,0.44,0.93,-0.31,2.37,-0.37,6.27,1
210830,0.44,0.93,-0.30,3.35,-0.60,7.59,1
210840,0.44,0.93,-0.30,3.68,-0.83,7.80,1
210850,0.45,0.92,-0.30,3.74,-1.05,8.38,1
210860,0.44,0.92,-0.30,3.69,-0.98,8.36,1
210870,0.44,0.92,-0.31,3.95,-1.03,8.94,1
210880,0.44,0.92,-0.30,4.68,-0.92,10.96,1
210890,0.44,0.92,-0.31,4.42,-0.82,10.43,1
210900,0.45,0.91,-0.31,3.96,-0.76,9.50,1
210910,0.46,0.92,-0.31,4.95,-1.27,10.55,1
210920,0.45,0.92,-0.31,6.54,-1.18,13.72,1
210930,0.45,0.92,-0.31,6.72,-1.37,13.72,1
210940,0.44,0.92,-0.31,5.82,-1.39,11.90,1
210950,0.44,0.92,-0.31,6.09,-1.21,12.74,1
210960,0.43,0.93,-0.32,6.01,-1.79,12.35,1
210970,0.44,0.93,-0.32,6.59,-1.44,13.36,1
210980,0.44,0.93,-0.31,7.76,-1.53,16.22,1
210990,0.44,0.93,-0.31,7.89,-1.66,16.15,1
211000,0.44,0.92,-0.31,8.12,-2.02,15.24,1
211010,0.44,0.93,-0.31,8.52,-1.96,16.48,1
211020,0.44,0.93,-0.31,8.34,-1.66,17.24,1
211030,0.44,0.92,-0.31,7.83,-1.50,16.34,1
211040,0.44,0.92,-0.31,8.44,-1.17,17.26,1
211050,0.44,0.93,-0.31,8.52,-1.16,16.78,1
211060,0.44,0.93,-0.31,8.84,-1.27,17.33,1
211070,0.44,0.93,-0.32,9.65,-1.50,18.47,1
211080,0.44,0.92,-0.31,9.55,-1.63,18.14,1
211090,0.44,0.92,-0.32,9.02,-1.68,17.41,1
211100,0.44,0.92,-0.31,7.84,-1.84,14.79,1
211110,0.44,0.92,-0.32,4.55,-1.38,8.74,1
211120,0.44,0.93,-0.32,4.18,-1.28,7.93,1
211130,0.44,0.93,-0.32,5.32,-1.50,10.07,1
211140,0.44,0.92,-0.32,6.08,-1.57,11.60,1
211150,0.44,0.92,-0.31,4.63,-1.32,10.06,1
211160,0.45,0.92,-0.32,6.31,-1.46,13.30,1
211170,0.45,0.92,-0.32,7.11,-1.27,14.37,1
211180,0.45,0.93,-0.31,6.27,-1.06,13.08,1
211190,0.44,0.93,-0.32,7.14,-1.09,15.30,1
211200,0.44,0.92,-0.31,8.43,-1.21,17.61,1
211210,0.44,0.92,-0.31,8.57,-1.05,17.70,1
211220,0.44,0.92,-0.32,7.63,-0.74,16.37,1
211230,0.44,0.91,-0.32,7.69,-0.96,16.27,1
211240,0.44,0.91,-0.32,7.85,-1.03,16.85,1
211250,0.46,0.91,-0.32,7.21,-0.74,16.17,1
211260,0.45,0.92,-0.33,8.11,-1.00,17.43,1
211270,0.45,0.92,-0.33,8.49,-1.14,17.92,1
211280,0.44,0.92,-0.33,8.28,-1.11,17.37,1
211290,0.44,0.92,-0.32,8.28,-1.05,17.19,1
211300,0.44,0.93,-0.33,8.73,-1.60,18.00,1
211310,0.44,0.93,-0.32,6.82,-1.41,14.34,1
211320,0.44,0.94,-0.31,5.30,-1.13,11.44,1
211330,0.43,0.93,-0.31,7.74,-1.08,16.31,1
211340,0.44,0.92,-0.31,7.56,-0.69,15.99,1
211350,0.45,0.93,-0.31,8.40,-0.57,17.85,1
211360,0.45,0.93,-0.32,7.98,-0.96,17.15,1
211370,0.46,0.92,-0.32,6.88,-0.98,15.31,1
211380,0.44,0.93,-0.32,6.07,-0.72,13.36,1
211390,0.43,0.94,-0.32,5.67,-0.50,12.46,1
211400,0.46,0.94,-0.30,6.16,-0.47,13.61,1
211410,0.47,0.93,-0.30,6.69,-0.36,14.45,1
211420,0.46,0.91,-0.31,7.74,-0.43,16.44,1
211430,0.44,0.91,-0.31,7.75,-0.72,16.09,1
211440,0.43,0.92,-0.32,7.60,-0.79,15.73,1
211450,0.43,0.94,-0.32,6.18,-0.53,13.37,1
211460,0.43,0.95,-0.31,6.72,-0.18,14.49,1
211470,0.43,0.95,-0.31,6.52,-0.56,14.20,1
211480,0.44,0.97,-0.31,6.72,-0.15,15.33,1
211490,0.42,0.98,-0.32,8.09,0.40,17.98,1
211500,0.41,0.99,-0.32,8.24,0.13,18.24,1
211510,0.40,0.99,-0.30,8.43,0.09,18.72,1
211520,0.39,0.99,-0.29,8.60,-0.02,18.58,1
211530,0.41,1.00,-0.27,9.38,0.11,20.04,1
211540,0.41,1.01,-0.30,10.03,0.06,21.62,1
211550,0.41,1.03,-0.29,9.68,0.05,20.80,1
211560,0.40,1.06,-0.28,8.74,-0.18,18.54,1
211570,0.35,1.11,-0.25,8.11,-0.10,17.33,1
211580,0.29,1.14,-0.17,7.93,0.02,17.40,1
211590,0.30,1.15,-0.12,9.07,-0.06,19.40,1
211600,0.34,1.14,-0.13,7.96,-0.27,17.17,1
211610,0.34,1.16,-0.13,7.15,-0.34,14.74,1
211620,0.34,1.19,-0.12,7.54,-0.48,14.62,1
211630,0.38,1.19,-0.13,8.47,-1.05,15.04,1
211640,0.45,1.18,-0.11,9.72,-0.85,17.33,1
211650,0.46,1.17,-0.07,8.53,-0.56,15.56,1
