timestamp,ax,ay,az,gx,gy,gz,label
169110,-0.54,0.59,-0.06,-110.62,4.85,-16.69,1
169120,-0.57,0.59,-0.03,-100.44,-6.90,-10.99,1
169130,-0.56,0.63,0.07,-88.96,-18.11,-5.78,1
169140,-0.52,0.63,0.20,-77.00,-25.77,-1.93,1
169150,-0.46,0.59,0.30,-64.47,-28.79,0.79,1
169160,-0.42,0.57,0.41,-51.04,-28.08,2.67,1
169170,-0.37,0.56,0.52,-37.89,-24.86,4.18,1
169180,-0.34,0.57,0.61,-25.18,-18.05,5.27,1
169190,-0.32,0.62,0.68,-13.50,-8.57,6.18,1
169200,-0.36,0.69,0.67,-2.89,4.27,6.79,1
169210,-0.42,0.73,0.61,6.89,16.69,6.13,1
169220,-0.45,0.75,0.53,15.60,25.18,5.38,1
169230,-0.45,0.76,0.45,23.48,30.04,5.33,1
169240,-0.48,0.78,0.37,30.93,32.58,5.64,1
169250,-0.52,0.80,0.29,37.77,32.38,5.98,1
169260,-0.54,0.83,0.22,44.13,28.93,6.69,1
169270,-0.55,0.86,0.17,49.85,23.50,7.89,1
169280,-0.59,0.90,0.12,54.74,16.44,8.94,1
169290,-0.62,0.96,0.07,58.83,7.47,9.57,1
169300,-0.64,1.02,0.04,62.18,-2.66,9.42,1
169310,-0.64,1.07,0.05,64.56,-12.90,8.31,1
169320,-0.64,1.13,0.07,65.44,-22.46,6.30,1
169330,-0.62,1.17,0.09,64.63,-31.27,3.51,1
169340,-0.59,1.17,0.11,63.32,-37.48,-0.22,1
169350,-0.55,1.17,0.15,61.53,-42.83,-5.02,1
169360,-0.57,1.17,0.17,58.57,-47.08,-10.22,1
169370,-0.54,1.14,0.15,55.76,-48.75,-15.63,1
169380,-0.53,1.11,0.14,53.32,-49.97,-19.89,1
169390,-0.49,1.17,0.15,50.53,-51.25,-24.17,1
169400,-0.52,1.18,0.13,48.53,-52.67,-28.82,1
169410,-0.51,1.19,0.17,45.95,-54.47,-34.63,1
169420,-0.45,1.28,0.25,40.73,-55.05,-39.96,1
169430,-0.35,1.39,0.33,32.59,-50.77,-44.48,1
169440,-0.24,1.44,0.39,21.81,-43.30,-48.54,1
169450,-0.13,1.41,0.44,10.41,-34.18,-53.69,1
169460,-0.06,1.36,0.48,0.53,-21.73,-58.89,1
169470,-0.02,1.27,0.52,-8.27,-10.55,-63.02,1
169480,0.01,1.21,0.54,-16.84,-2.08,-65.62,1
169490,0.03,1.17,0.55,-25.35,9.40,-65.45,1
169500,-0.01,1.17,0.56,-33.98,23.82,-63.50,1
169510,-0.07,1.18,0.55,-43.37,38.29,-61.37,1
169520,-0.06,1.12,0.47,-52.73,56.09,-56.44,1
169530,-0.08,0.98,0.35,-57.28,71.73,-44.89,1
169540,-0.22,0.78,0.18,-53.60,83.05,-31.21,1
169550,0.19,0.69,0.10,-46.60,87.31,-20.62,1
169560,0.62,0.57,-0.04,-35.85,98.34,0.11,1
169570,0.01,0.75,-0.25,-19.86,141.44,15.36,1
169580,-0.31,0.83,-0.27,-7.68,138.90,6.74,1
169590,-0.24,0.82,-0.09,-5.07,86.05,-1.92,1
169600,-0.15,0.85,0.08,-9.50,41.19,-0.08,1
169610,-0.02,0.75,0.15,-14.50,4.67,8.73,1
169620,0.16,0.70,0.22,-17.62,-23.44,21.41,1
169630,0.27,0.70,0.25,-19.86,-36.34,34.56,1
169640,0.36,0.65,0.26,-20.51,-36.53,45.41,1
169650,0.42,0.60,0.26,-19.23,-28.44,56.03,1
169660,0.44,0.58,0.22,-16.47,-15.37,67.71,1
169670,0.44,0.57,0.17,-12.19,-2.03,80.08,1
169680,0.40,0.59,0.13,-6.98,7.72,92.34,1
169690,0.35,0.63,0.10,-2.27,10.40,103.64,1
169700,0.33,0.68,0.10,1.52,8.50,114.58,1
169710,0.32,0.73,0.11,3.96,3.95,125.56,1
169720,0.33,0.76,0.12,5.98,-2.69,136.41,1
169730,0.35,0.80,0.13,7.84,-9.15,148.24,1
169740,0.37,0.85,0.14,10.04,-13.11,161.17,1
169750,0.40,0.91,0.15,12.50,-14.44,174.08,1
169760,0.41,0.98,0.15,14.98,-12.19,185.62,1
169770,0.41,1.06,0.18,17.34,-6.95,195.33,1
169780,0.41,1.15,0.21,19.25,1.24,203.88,1
169790,0.41,1.25,0.24,20.21,11.89,212.34,1
169800,0.39,1.36,0.25,19.54,23.46,221.02,1
169810,0.34,1.46,0.23,17.19,34.34,229.79,1
169820,0.27,1.54,0.16,14.63,42.23,238.14,1
169830,0.18,1.62,0.08,12.79,43.74,245.43,1
169840,0.09,1.74,0.03,11.67,37.98,250.13,1
169850,-0.06,1.90,-0.03,10.02,28.37,250.13,1
169860,-0.25,1.99,-0.12,8.10,15.91,250.05,1
169870,-0.45,1.97,-0.22,6.91,1.04,248.27,1
169880,-0.62,1.90,-0.31,9.09,-14.53,237.79,1
169890,-0.78,1.85,-0.36,14.92,-24.48,223.39,1
169900,-0.87,1.70,-0.34,23.67,-27.17,204.64,1
169910,-0.93,1.60,-0.23,32.14,-27.89,181.46,1
169920,-1.01,1.54,-0.16,36.76,-22.17,158.24,1
169930,-1.13,1.41,-0.18,38.90,-15.53,137.42,1
169940,-1.27,1.31,-0.23,41.11,-14.78,118.37,1
169950,-1.41,1.24,-0.26,43.89,-19.76,98.05,1
169960,-1.48,1.16,-0.27,47.73,-28.01,74.54,1
169970,-1.50,1.09,-0.25,52.07,-35.28,49.57,1
169980,-1.48,1.04,-0.21,55.70,-39.27,25.50,1
169990,-1.40,1.02,-0.18,58.83,-41.08,2.11,1
170000,-1.24,1.12,0.01,61.11,-41.11,-21.50,1
170010,-0.22,1.88,1.46,43.37,-11.65,-40.25,1
170020,0.70,1.96,2.00,-47.03,102.08,-26.27,1
170030,0.79,-0.34,1.12,-116.66,208.53,-29.24,1
170040,1.74,1.14,-0.90,-38.60,216.98,-75.53,1
170050,-0.13,1.76,-0.10,19.63,242.56,-125.76,1
170060,-0.60,0.84,0.66,22.02,198.26,-151.26,1
170070,-0.04,0.85,0.35,26.12,168.55,-129.12,1
170080,0.32,0.92,0.23,36.43,156.27,-112.56,1
170090,0.31,0.80,0.30,40.10,143.87,-113.89,1
170100,0.02,0.84,0.33,38.95,133.82,-116.78,1
