timestamp,ax,ay,az,gx,gy,gz,label
5170,0.38,0.96,-0.20,4.12,-2.38,12.51,1
5180,0.39,0.97,-0.19,2.49,0.70,5.46,1
5190,0.41,0.96,-0.19,2.76,1.68,4.60,1
5200,0.38,0.97,-0.18,4.54,0.82,8.55,1
5210,0.37,0.98,-0.19,3.96,0.82,7.40,1
5220,0.40,0.99,-0.19,2.14,-1.25,7.81,1
5230,0.39,1.00,-0.16,3.77,1.39,7.14,1
5240,0.39,0.99,-0.11,3.76,2.07,5.54,1
5250,0.40,0.98,-0.09,1.60,1.28,2.98,1
5260,0.41,0.97,-0.11,1.93,2.12,2.13,1
5270,0.42,0.97,-0.12,1.31,2.52,-0.16,1
5280,0.42,0.97,-0.14,1.11,2.10,0.57,1
5290,0.41,0.98,-0.17,2.61,1.52,3.57,1
5300,0.42,0.99,-0.17,2.31,1.18,3.46,1
5310,0.44,1.00,-0.15,2.28,0.43,4.89,1
5320,0.37,1.01,-0.13,1.80,0.95,3.18,1
5330,0.35,1.01,-0.15,1.51,0.41,3.55,1
5340,0.39,1.03,-0.16,2.38,0.52,4.67,1
5350,0.41,1.08,-0.16,2.12,1.14,0.98,1
5360,0.42,1.14,-0.15,2.72,1.09,4.54,1
5370,0.37,1.18,-0.17,4.32,0.33,8.67,1
5380,0.34,1.22,-0.17,2.72,0.09,6.27,1
5390,0.35,1.25,-0.17,2.71,-0.45,6.57,1
5400,0.33,1.27,-0.17,2.79,1.39,4.56,1
5410,0.29,1.27,-0.17,4.37,1.43,7.38,1
5420,0.26,1.27,-0.18,0.82,1.13,-0.95,1
5430,0.26,1.30,-0.16,2.08,1.60,1.26,1
5440,0.27,1.36,-0.12,3.44,2.07,4.03,1
5450,0.30,1.42,-0.07,2.62,1.91,2.17,1
5460,0.32,1.45,0.00,2.68,1.89,1.78,1
5470,0.31,1.48,0.07,2.81,1.38,1.69,1
5480,0.24,1.48,0.10,2.74,1.02,1.76,1
5490,0.16,1.47,0.11,2.35,1.04,1.00,1
5500,0.17,1.40,0.12,3.21,1.67,2.79,1
5510,0.19,1.28,0.12,1.68,0.95,-0.04,1
5520,0.30,1.10,0.08,0.30,0.22,-2.43,1
5530,0.36,0.98,0.09,0.26,0.96,-2.72,1
5540,0.26,0.88,-0.01,2.23,1.40,0.89,1
5550,0.21,0.77,-0.16,3.43,1.25,3.09,1
5560,0.22,0.78,-0.07,3.03,0.62,2.99,1
5570,0.15,0.97,0.14,3.34,1.57,3.45,1
5580,-0.07,1.08,0.17,3.80,2.58,3.89,1
5590,-0.16,1.00,0.07,3.98,1.94,4.15,1
5600,-0.05,0.87,-0.06,5.39,2.20,7.46,1
5610,-0.04,0.78,-0.18,6.39,2.13,10.80,1
5620,-0.02,0.79,-0.16,6.26,0.42,12.95,1
5630,0.03,0.79,-0.20,6.81,0.86,12.63,1
5640,0.06,0.82,-0.22,6.01,1.41,10.47,1
5650,0.08,0.85,-0.22,5.11,2.46,7.51,1
5660,0.08,0.88,-0.22,3.21,1.41,5.98,1
5670,0.04,0.90,-0.22,3.42,1.26,6.80,1
5680,0.01,0.92,-0.23,2.48,1.41,4.24,1
