timestamp,ax,ay,az,gx,gy,gz,label
1020,-0.03,1.05,-0.17,-4.95,4.00,-10.10,1
1030,-0.06,1.04,-0.17,-5.08,3.67,-10.72,1
1040,-0.07,1.00,-0.15,-4.95,3.14,-8.40,1
1050,-0.07,1.00,-0.15,-5.59,3.31,-7.86,1
1060,-0.03,1.00,-0.13,-4.42,3.14,-9.58,1
1070,0.03,1.01,-0.12,-4.08,2.91,-9.57,1
1080,0.06,1.01,-0.12,-4.16,3.08,-8.19,1
1090,0.06,1.01,-0.13,-4.36,2.44,-6.10,1
1100,0.09,1.03,-0.10,-4.57,2.63,-6.50,1
1110,0.10,1.04,-0.09,-3.85,2.89,-8.82,1
1120,0.12,1.05,-0.08,-3.53,2.74,-7.99,1
1130,0.12,1.02,-0.10,-3.53,3.79,-7.57,1
1140,0.13,0.99,-0.14,-3.91,3.71,-4.76,1
1150,0.17,1.00,-0.16,-2.82,4.07,-3.62,1
1160,0.19,1.04,-0.14,-2.23,3.84,-4.02,1
1170,0.18,1.04,-0.12,-2.51,3.06,1.20,1
1180,0.19,1.00,-0.14,-2.61,3.00,-5.14,1
1190,0.18,0.98,-0.17,-3.05,2.94,-3.13,1
1200,0.13,1.03,-0.13,-5.77,3.92,3.21,1
1210,0.10,1.09,-0.13,-6.82,3.50,3.30,1
1220,0.14,1.07,-0.14,-7.23,3.70,2.53,1
1230,0.19,1.03,-0.12,-8.07,3.47,3.26,1
1240,0.22,1.02,-0.14,-8.26,3.32,2.49,1
1250,0.24,1.05,-0.13,-7.74,3.02,2.57,1
1260,0.24,1.08,-0.09,-7.64,3.02,3.10,1
1270,0.26,1.06,-0.07,-7.45,2.73,2.73,1
1280,0.26,1.06,-0.08,-7.40,2.53,2.15,1
1290,0.24,1.07,-0.07,-7.74,2.26,2.74,1
1300,0.21,1.09,-0.10,-7.67,2.53,3.58,1
1310,0.24,1.10,-0.13,-8.66,2.70,2.79,1
1320,0.27,1.11,-0.14,-7.94,2.72,2.08,1
1330,0.27,1.10,-0.15,-7.16,3.47,2.14,1
1340,0.31,1.11,-0.15,-6.15,3.57,3.02,1
1350,0.31,1.10,-0.15,-5.34,3.05,2.73,1
1360,0.30,1.07,-0.17,-5.22,2.92,2.76,1
1370,0.27,1.07,-0.18,-4.99,3.44,2.78,1
1380,0.29,1.05,-0.18,-4.93,2.96,3.38,1
1390,0.29,1.05,-0.16,-6.70,3.04,3.15,1
1400,0.27,1.06,-0.14,-8.00,3.51,2.85,1
1410,0.28,1.07,-0.13,-7.80,3.17,2.33,1
1420,0.29,1.06,-0.13,-8.44,2.66,2.81,1
1430,0.28,1.07,-0.13,-7.06,3.19,2.43,1
1440,0.29,1.08,-0.13,-6.70,3.32,3.19,1
1450,0.31,1.07,-0.16,-6.82,2.90,2.65,1
1460,0.33,1.07,-0.23,-8.95,2.05,1.79,1
1470,0.36,1.14,-0.26,-9.67,1.62,3.50,1
1480,0.35,1.25,-0.25,-7.99,3.14,3.61,1
1490,0.27,1.32,-0.20,-7.66,3.50,2.78,1
1500,0.16,1.29,-0.20,-8.11,3.61,5.61,1
1510,0.12,1.24,-0.28,-8.51,3.44,9.05,1
1520,0.13,1.26,-0.41,-8.99,3.53,1.06,1
1530,0.18,1.38,-0.47,-8.89,4.05,2.20,1
1540,0.21,1.43,-0.41,-7.70,3.94,2.99,1
1550,0.20,1.30,-0.33,-7.67,4.11,2.58,1
1560,0.20,1.16,-0.18,-8.47,4.18,2.97,1
1570,0.22,1.11,-0.09,-8.15,3.97,2.82,1
1580,0.21,1.10,-0.05,-6.81,3.64,3.02,1
1590,0.21,1.08,0.05,-5.99,3.36,2.06,1
1600,0.28,1.03,0.16,-6.50,4.41,2.59,1
1610,0.43,0.97,0.28,-6.70,4.08,3.20,1
1620,0.63,0.94,0.35,-6.60,3.37,3.43,1
1630,0.77,0.94,0.36,-5.88,3.12,2.82,1
1640,0.70,0.96,0.18,-5.33,3.13,2.12,1
1650,0.44,0.99,0.08,-6.53,3.77,2.57,1
1660,0.03,0.95,0.20,-7.07,3.83,2.73,1
1670,-0.38,0.80,0.28,-6.35,3.82,2.98,1
1680,-0.46,0.64,0.20,-6.63,4.11,3.06,1
1690,-0.13,0.55,-0.03,-6.65,3.93,2.76,1
1700,0.13,0.60,-0.16,-5.34,3.88,2.72,1
1710,0.11,0.72,-0.17,-5.08,3.52,2.02,1
1720,0.02,0.78,-0.16,-5.25,3.92,2.81,1
1730,0.07,0.76,-0.18,-5.87,4.39,3.01,1
1740,0.13,0.73,-0.22,-5.13,4.05,2.75,1
1750,0.18,0.73,-0.18,-3.60,3.17,2.58,1
1760,0.25,0.75,-0.16,-3.85,2.25,3.36,1
1770,0.30,0.80,-0.16,-3.87,2.30,2.47,1
1780,0.32,0.84,-0.18,-3.99,1.69,3.20,1
1790,0.34,0.84,-0.22,-5.24,1.49,3.15,1
1800,0.34,0.82,-0.28,-5.59,2.43,2.54,1
1810,0.32,0.80,-0.30,-6.87,2.89,3.23,1
1820,0.36,0.82,-0.31,-6.56,2.51,2.60,1
1830,0.38,0.85,-0.32,-6.83,2.38,2.43,1
1840,0.35,0.87,-0.32,-7.32,2.06,2.97,1
1850,0.33,0.89,-0.31,-5.99,1.60,3.38,1
1860,0.30,0.92,-0.30,-6.27,1.84,2.75,1
1870,0.29,0.94,-0.31,-6.37,2.11,2.42,1
1880,0.29,0.97,-0.33,-5.23,1.64,2.09,1
1890,0.33,1.01,-0.31,-5.18,2.42,2.46,1
1900,0.38,1.02,-0.29,-5.73,2.46,2.99,1
